trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,duplicate_target_visits,target_conflicts,task_cell_revisits_total,total_team_steps,max_robot_steps,unique_cells_visited,system_revisits,task_cell_replans_total,path_replans_total,collision_prevention_events,blocked_task_quarantines_total,blocked_task_quarantine_time_s_total,maximum_quarantine_level,events_processed,stall_recoveries_total,messages_sent_total,messages_delivered_total,messages_dropped_total,protected_messages_sent_total,unprotected_messages_sent_total,core_messages_sent_total,allocation_messages_sent_total,message_drop_fraction,messages_per_completed_target,allocation_messages_per_completed_target,messages_sent_by_topic,workload_gini_targets_found,workload_gini_unique_cells_contributed,allocator_calls_total,allocator_time_ms_team_total,allocator_time_ms_team_max,allocator_solve_time_ms_team_total,allocator_solve_time_ms_team_max,candidate_filter_calls_total,candidate_filter_time_ms_team_total,candidate_filter_time_ms_team_max,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,dga_iterations,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
7,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,50.112156965218155,50.112156965218155,0,0,0,90,29,94,0,5,1,1,0,0.0,0,294,0,662,1983,0,95,567,189,473,0.0,33.1,23.65,acbba_entry:473;collision_intent:95;state:94,0.1499999999999999,0.14893617021276606,142,164.6253,4.9878,125.4054,4.6277,142,39.2199,0.8948,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
8,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,55.259988188188956,55.259988188188956,0,0,0,86,32,89,1,4,2,1,1,5.0,1,342,0,652,1953,0,91,561,181,471,0.0,32.6,23.55,acbba_entry:471;collision_intent:91;state:90,0.1499999999999999,0.1938202247191012,203,164.1031,5.0438,114.5974,4.674,203,49.5057,0.4073,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
9,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,45.7725846220753,45.7725846220753,0,0,0,90,27,93,1,10,0,0,0,0.0,0,258,0,788,2361,0,94,694,188,600,0.0,39.4,30.0,acbba_entry:600;collision_intent:94;state:94,0.125,0.07795698924731176,121,116.2997,5.3601,92.8813,5.0076,121,23.4184,0.4405,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
10,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,48.639650443175746,48.639650443175746,0,0,0,91,29,94,1,3,1,1,0,0.0,0,280,0,689,2064,0,96,593,191,498,0.0,34.45,24.9,acbba_entry:498;collision_intent:96;state:95,0.17500000000000004,0.11170212765957444,135,108.1452,4.1318,81.48,3.7774,135,26.6652,0.3736,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
11,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,73.96575845872226,73.96575845872226,0,0,0,118,40,120,2,18,0,0,0,0.0,0,446,0,1074,3219,0,124,950,246,828,0.0,53.7,41.4,acbba_entry:828;collision_intent:124;state:122,0.19999999999999996,0.125,254,182.7476,5.0336,130.3978,4.6719,254,52.3498,0.3698,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
12,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,56.02780873890282,56.02780873890282,1,1,1,102,31,105,1,8,0,0,0,0.0,0,324,0,641,1920,0,107,534,213,428,0.0,32.05,21.4,acbba_entry:428;collision_intent:107;state:106,0.125,0.1071428571428572,153,150.5283,4.7562,102.9454,4.39,153,47.5829,0.4814,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
13,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,45.59118200676251,45.59118200676251,0,0,0,91,26,95,0,4,0,0,0,0.0,0,252,0,728,2181,0,96,632,191,537,0.0,36.4,26.85,acbba_entry:537;collision_intent:96;state:95,0.17500000000000004,0.044736842105263186,111,147.4069,5.4204,112.6593,5.0354,111,34.7476,0.5715,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
14,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,59.898600858486375,59.898600858486375,2,2,2,101,34,100,5,8,0,0,0,0.0,0,355,0,687,2058,0,106,581,211,476,0.0,34.35,23.8,acbba_entry:476;collision_intent:106;state:105,0.19999999999999996,0.10499999999999998,177,161.1267,5.618,107.1149,5.1755,177,54.0118,0.5053,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
15,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,52.46371722132894,52.46371722132894,1,1,1,106,30,109,1,10,0,0,0,0.0,0,284,0,765,2292,0,109,656,219,546,0.0,38.25,27.3,acbba_entry:546;collision_intent:109;state:110,0.125,0.06192660550458706,107,164.9021,5.8546,130.5017,5.3989,107,34.4004,0.5649,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
16,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,41.29126060815108,41.29126060815108,0,0,0,88,24,92,0,11,0,0,0,0.0,0,223,0,814,2439,0,97,717,189,625,0.0,40.7,31.25,acbba_entry:625;collision_intent:97;state:92,0.10000000000000009,0.02717391304347827,98,143.2624,5.9483,117.6483,5.5204,98,25.6141,0.4833,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
17,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,51.57245624824768,51.57245624824768,0,0,0,106,29,108,2,11,0,0,0,0.0,0,282,0,798,2391,0,111,687,221,577,0.0,39.9,28.85,acbba_entry:577;collision_intent:111;state:110,0.17500000000000004,0.03703703703703698,107,147.4558,5.4773,116.7113,5.0245,107,30.7445,0.4528,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
18,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,58.827641231314004,58.827641231314004,0,0,0,98,34,102,0,7,0,0,0,0.0,0,350,0,651,1950,0,101,550,203,448,0.0,32.55,22.4,acbba_entry:448;collision_intent:101;state:102,0.2749999999999999,0.18137254901960786,182,163.1383,5.4962,114.2293,5.0443,182,48.909,0.4848,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
19,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,72.61252180502846,72.61252180502846,0,0,0,103,40,107,0,3,0,0,0,0.0,0,454,0,695,2082,0,107,588,214,481,0.0,34.75,24.05,acbba_entry:481;collision_intent:107;state:107,0.1499999999999999,0.20327102803738328,275,180.7375,4.2565,121.4516,3.8602,275,59.2859,0.4116,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
20,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,54.14710388596594,54.14710388596594,2,2,2,102,31,95,11,19,0,0,0,0.0,0,310,0,866,2595,0,112,754,218,648,0.0,43.3,32.4,acbba_entry:648;collision_intent:112;state:106,0.2749999999999999,0.17105263157894735,146,186.601,5.7619,142.343,5.1727,146,44.258,0.5892,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
21,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,52.06218416805253,52.06218416805253,1,1,1,98,30,100,2,22,1,1,0,0.0,0,302,0,919,2754,0,103,816,205,714,0.0,45.95,35.7,acbba_entry:714;collision_intent:103;state:102,0.2749999999999999,0.1100000000000001,146,190.3416,5.549,147.243,5.1887,146,43.0986,0.4415,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
22,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,61.53203085072472,61.53203085072472,1,1,1,96,32,97,3,1,1,1,0,0.0,0,381,0,752,2253,0,103,649,203,549,0.0,37.6,27.45,acbba_entry:549;collision_intent:103;state:100,0.17500000000000004,0.10051546391752586,221,205.5292,5.019,144.5367,4.5712,221,60.9925,0.4478,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
23,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,53.01363095515912,53.01363095515912,0,0,0,100,31,104,0,9,0,0,0,0.0,0,300,0,662,1983,0,106,556,210,452,0.0,33.1,22.6,acbba_entry:452;collision_intent:106;state:104,0.1499999999999999,0.09134615384615374,133,160.6078,5.1257,117.1909,4.7141,133,43.4169,0.5047,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
24,known_visit,ACBBA,ideal,1.0,19,361,4,20,targets_20_acbba_h5_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,51.897627387038426,51.897627387038426,0,0,0,104,30,107,1,10,0,0,0,0.0,0,287,0,851,2550,0,107,744,215,636,0.0,42.55,31.8,acbba_entry:636;collision_intent:107;state:108,0.17500000000000004,0.07242990654205617,122,186.4407,6.3429,149.5497,5.8641,122,36.891,0.4848,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,,ideal,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/ideal/targets_20_acbba_h5_ideal,targets_20_acbba_h5_ideal
0,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,74.631839292975,74.631839292975,5,5,5,109,43,103,10,1,0,0,0,0.0,0,460,0,363,905,181,114,249,227,136,0.24327956989247312,18.15,6.8,collision_intent:114;hipc_clear_bundle:5;hipc_entry:131;state:113,0.32499999999999996,0.24514563106796117,267,309.2546,9.4663,251.6412,9.0188,267,57.6134,0.8865,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
1,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,99.97279812813349,99.97279812813349,10,10,10,152,44,135,21,5,6,1,2,20.0,2,610,0,440,1105,213,158,282,314,126,0.2523696682464455,22.0,6.3,collision_intent:158;hipc_clear_bundle:6;hipc_entry:120;state:156,0.19999999999999996,0.09074074074074079,322,259.1881,10.0917,196.7991,9.6591,322,62.389,0.4795,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
2,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,57.455070063209405,57.455070063209405,5,5,5,125,33,115,14,4,0,0,0,0.0,0,305,0,407,1004,214,126,281,255,152,0.25476190476190474,20.35,7.6,collision_intent:126;hipc_clear_bundle:1;hipc_entry:151;state:129,0.19999999999999996,0.06304347826086953,78,128.437,7.471,106.1154,7.0492,78,22.3216,0.4552,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
3,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,60.34865049507692,60.34865049507692,3,3,3,103,35,100,7,11,3,1,1,5.0,1,358,0,381,957,183,108,273,215,166,0.22426470588235295,19.05,8.3,collision_intent:108;hipc_clear_bundle:3;hipc_entry:163;state:107,0.19999999999999996,0.20500000000000007,183,187.1439,6.1913,145.9867,5.9157,183,41.1572,0.4357,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,59.757233774057305,59.757233774057305,6,6,6,121,34,108,17,5,0,0,0,0.0,0,332,0,415,1021,222,123,292,248,167,0.2540045766590389,20.75,8.35,collision_intent:123;hipc_clear_bundle:2;hipc_entry:165;state:125,0.2749999999999999,0.15740740740740744,110,204.3675,9.2577,176.7028,8.8301,110,27.6647,0.5501,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,64.97486189804125,64.97486189804125,7,7,7,119,37,110,13,11,0,0,0,0.0,0,378,0,444,1070,260,121,323,244,200,0.2688728024819028,22.2,10.0,collision_intent:121;hipc_clear_bundle:3;hipc_entry:197;state:123,0.30000000000000004,0.1499999999999999,162,169.9492,8.3317,133.0269,7.8769,162,36.9223,0.5027,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,62.135069583851035,62.135069583851035,1,1,1,94,35,97,1,3,0,0,0,0.0,0,381,0,333,808,189,99,234,197,136,0.27,16.65,6.8,collision_intent:99;hipc_clear_bundle:7;hipc_entry:129;state:98,0.2250000000000001,0.21391752577319578,212,373.946,8.9855,312.5394,8.5176,212,61.4066,0.5684,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,96.4169973595276,96.4169973595276,12,12,12,207,56,171,40,12,4,4,0,0.0,0,511,0,633,1615,281,216,417,427,206,0.22516025641025642,31.65,10.3,collision_intent:216;hipc_clear_bundle:7;hipc_entry:199;state:211,0.2749999999999999,0.11842105263157898,115,192.0198,9.8619,162.1245,9.4178,115,29.8953,0.5942,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,65.1194064455378,65.1194064455378,8,8,8,135,38,119,20,5,0,0,0,0.0,0,351,0,437,1082,227,138,299,277,160,0.2536312849162011,21.85,8.0,collision_intent:138;hipc_clear_bundle:3;hipc_entry:157;state:139,0.2749999999999999,0.08613445378151252,107,234.1804,9.8158,203.3691,9.3411,107,30.8113,0.4949,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,59.679335170819336,59.679335170819336,1,1,1,115,34,115,4,7,0,0,0,0.0,0,338,0,413,985,251,119,294,238,175,0.285551763367463,20.65,8.75,collision_intent:119;hipc_clear_bundle:4;hipc_entry:171;state:119,0.1499999999999999,0.09782608695652173,126,200.7827,8.9275,173.7068,8.4659,126,27.0759,0.4616,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,66.15450548057815,66.15450548057815,6,6,6,120,38,108,16,4,1,1,0,0.0,0,381,0,396,983,204,125,271,249,147,0.2512315270935961,19.8,7.35,collision_intent:125;hipc_clear_bundle:3;hipc_entry:144;state:124,0.3999999999999999,0.22222222222222232,164,292.9725,12.5721,236.1971,12.068,164,56.7754,0.7291,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h5_bernoulli_025,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t20_n25.csv,20,True,82.18247431554579,82.18247431554579,10,10,10,173,46,141,36,7,1,1,0,0.0,0,437,0,529,1332,253,178,351,355,174,0.2407231208372978,26.45,8.7,collision_intent:178;hipc_clear_bundle:5;hipc_entry:169;state:177,0.25,0.012411347517730542,109,175.7604,9.5457,142.4819,9.0462,109,33.2785,0.5166,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,hipc,HIPC,,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,objective_tuning_target_load_pilot_25/results/raw/targets_20/h5/bernoulli/targets_20_hipc_h5_bernoulli_025,targets_20_hipc_h5_bernoulli_025
