trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_index,target_x,target_y,first_completion_time_s,first_completion_sim_time_s,first_found_by_robot,first_finder_robot_id,total_visits,duplicate_visits,completed,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,5,7,0,14.621689178649566,14.621689178649566,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,6,1,9,5.408570343657936,5.408570343657936,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,7,9,9,19.371392784426064,19.371392784426064,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,8,5,1,8.989187478191054,8.989187478191054,00,00,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,9,12,13,31.59350073959532,31.59350073959532,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,10,16,10,59.40305941056948,59.40305941056948,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,11,17,5,44.991145918107364,44.991145918107364,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,12,18,6,48.719786955299156,48.719786955299156,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,13,11,11,41.749681247260035,41.749681247260035,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,14,8,9,17.6796589927443,17.6796589927443,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,15,12,2,30.857622143643706,30.857622143643706,00,00,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,16,8,3,21.83423429267451,21.83423429267451,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,17,13,16,38.826140297282215,38.826140297282215,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,18,1,12,0.1481866822820218,0.1481866822820218,02,02,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,19,8,12,34.33820651068507,34.33820651068507,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
5,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,4,5,7.280527681238315,7.280527681238315,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,1,2,9,7.277746631869065,7.277746631869065,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,2,9,11,27.004257487299007,27.004257487299007,02,02,3,2,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,3,17,12,52.52872359358205,52.52872359358205,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,4,16,3,31.35365954146439,31.35365954146439,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,5,18,4,36.97606022997449,36.97606022997449,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,6,12,18,19.005503287478795,19.005503287478795,03,03,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,7,11,8,43.09337106007322,43.09337106007322,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,8,14,6,22.658886206808077,22.658886206808077,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,9,13,10,36.133494281288414,36.133494281288414,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,10,4,8,12.816929336743081,12.816929336743081,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,11,10,16,26.499748270115983,26.499748270115983,03,03,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,12,10,18,15.573382579838304,15.573382579838304,03,03,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,13,12,3,72.40728211101559,72.40728211101559,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,14,6,11,21.65065682939064,21.65065682939064,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,15,5,0,6.960343351627106,6.960343351627106,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,16,2,6,1.868211262140814,1.868211262140814,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,17,15,1,63.705920312607034,63.705920312607034,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,18,13,3,52.28423689212935,52.28423689212935,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,19,13,7,45.09237873018914,45.09237873018914,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
6,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,20,11,6,17.594818034911203,17.594818034911203,01,01,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,1,4,7,15.498659795301299,15.498659795301299,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,2,11,12,28.52917897305819,28.52917897305819,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,3,14,18,44.397760868760905,44.397760868760905,02,02,2,1,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,4,4,5,8.013833106006732,8.013833106006732,01,01,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,5,9,6,74.27780934489358,74.27780934489358,02,02,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,6,16,18,59.231232039845416,59.231232039845416,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,7,4,17,7.228275561134115,7.228275561134115,03,03,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,8,5,1,8.997841610491966,8.997841610491966,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,9,17,17,62.04964919277679,62.04964919277679,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
7,known_visit,ACBBA,bernoulli,drop_0.25,19,361,4,20,targets_20_acbba_h5_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,10,17,3,33.71291726510576,33.71291726510576,00,00,1,0,True,completed,target_load_horizon_pilot,known,commitment_horizon,5,h5,acbba,ACBBA,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h5/bernoulli/targets_20_acbba_h5_bernoulli_025,targets_20_acbba_h5_bernoulli_025
