trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,00,69,16,0,70,0,0,0,0,0,0.0,0,0,283,139,144,99,16,20,16.2465,0.8123250000000001,0.4739,2.8427,3.0777,11.2,0.5599999999999999,0.22605,2.588,2.6652,20,5.0465,0.252325,0.23825000000000002,0.4229,0.4395,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,01,7,0,2,4,4,0,0,0,0,0.0,0,0,24,17,7,310,63,224,272.9157,1.2183736607142859,0.38675,5.2746,8.3593,221.0036,0.9866232142857143,0.13695000000000002,4.9444,7.9568,224,51.9121,0.23175044642857143,0.2387,0.3475,0.4855,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,02,18,2,3,14,5,1,0,0,0,0.0,0,0,70,39,31,260,67,188,271.2376,1.4427531914893617,1.5798,3.1894,4.823,228.9509,1.2178239361702128,1.38815,2.8637,4.4201,188,42.2867,0.22492925531914895,0.2162,0.3519,0.4336,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
4,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,03,7,2,0,8,0,0,0,0,0,0.0,0,0,21,16,5,304,72,225,194.1667,0.8629631111111111,0.3999,4.2966,10.2669,141.3823,0.6283657777777777,0.1612,3.9913,9.8661,225,52.7844,0.23459733333333332,0.2354,0.3332,0.4084,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,00,34,8,0,35,0,0,0,0,0,0.0,0,0,132,69,63,207,52,17,14.2531,0.8384176470588235,0.6286,4.0395,4.0395,10.2192,0.6011294117647059,0.4166,3.7293,3.7293,17,4.0339,0.23728823529411766,0.2213,0.4562,0.4562,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,01,29,7,0,29,1,3,7,2,2,10.0,1,0,110,62,48,224,56,28,25.7073,0.9181178571428571,0.64,2.8714,3.0748,19.0188,0.6792428571428571,0.38634999999999997,2.545,2.8085,28,6.6885,0.238875,0.24975,0.2992,0.3264,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,02,19,4,0,20,0,0,0,0,0,0.0,0,0,69,40,29,254,67,64,44.1852,0.69039375,0.36335,3.1742,7.4099,30.6859,0.4794671875,0.1396,2.7228,6.9861,64,13.4993,0.2109265625,0.1972,0.3664,0.4514,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
5,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,03,28,1,3,24,5,0,0,0,0,0.0,0,0,80,58,22,242,69,36,144.0535,4.001486111111111,4.4483,10.2274,10.3735,133.937,3.7204722222222224,4.1531,9.7746,10.1177,36,10.1165,0.2810138888888889,0.26354999999999995,0.4582,0.4697,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,00,25,1,3,18,8,0,0,0,0,0.0,0,0,60,54,6,321,58,107,207.7051,1.9411691588785045,0.9765,7.0248,8.3784,177.4852,1.6587401869158878,0.7345,6.6808,8.0571,107,30.2199,0.2824289719626168,0.2683,0.4128,0.4346,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,01,52,14,0,53,0,0,0,0,0,0.0,0,0,207,105,102,186,46,17,20.0016,1.176564705882353,0.8692,4.3764,4.3764,15.0176,0.8833882352941176,0.5273,4.0983,4.0983,17,4.984,0.2931764705882353,0.2814,0.4361,0.4361,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,02,27,2,0,28,0,1,3,1,1,5.0,1,0,100,57,43,270,69,101,125.5144,1.2427168316831683,1.0249,3.1165,5.4598,97.9708,0.9700079207920792,0.7281,2.8087,5.1132,101,27.5436,0.2727089108910891,0.2804,0.3587,0.6972,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
6,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,03,25,3,0,21,5,1,0,0,0,0.0,0,0,72,54,18,300,66,105,93.7647,0.8929971428571429,0.601,3.0079,8.5728,62.9463,0.5994885714285715,0.257,2.6313,8.1302,105,30.8184,0.29350857142857145,0.307,0.3767,0.4426,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,00,23,5,0,24,0,2,0,0,0,0.0,0,0,81,48,33,291,59,109,93.8494,0.8610036697247707,0.5065,2.0228,11.1874,63.5488,0.5830165137614679,0.2037,1.6491,10.7137,109,30.3006,0.27798715596330276,0.2534,0.419,0.5928,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,01,28,2,2,27,2,0,0,0,0,0.0,0,0,93,59,34,284,54,87,90.9108,1.044951724137931,0.368,5.4141,10.5632,67.842,0.7797931034482758,0.1376,5.0348,10.058,87,23.0688,0.2651586206896552,0.2307,0.4265,0.5052,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,02,28,2,3,21,8,0,0,0,0,0.0,0,0,79,60,19,294,58,87,133.7948,1.5378712643678163,0.8668,4.8097,7.3349,111.8002,1.2850597701149427,0.6558,4.4831,7.0417,87,21.9946,0.2528114942528735,0.2193,0.3796,0.4363,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
7,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,03,50,11,0,51,0,0,0,0,0,0.0,0,0,179,101,78,210,43,15,21.3304,1.4220266666666668,0.6145,10.6173,10.6173,16.7159,1.1143933333333333,0.288,10.1934,10.1934,15,4.6145,0.3076333333333333,0.3265,0.4336,0.4336,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,00,10,0,2,6,5,0,0,0,0,0.0,0,0,27,23,4,263,65,105,372.1374,3.5441657142857146,2.2842,9.7102,11.2221,336.6683,3.2063647619047617,1.9483,9.1444,10.7446,105,35.4691,0.33780095238095237,0.3121,0.4775,1.3998,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,01,31,1,5,18,14,0,0,0,0,0.0,0,0,79,64,15,230,46,42,162.9198,3.8790428571428572,2.07325,8.5234,10.5781,148.0289,3.5244976190476187,1.68675,8.0784,10.1783,42,14.8909,0.3545452380952381,0.36729999999999996,0.4582,0.4678,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,02,27,9,0,28,0,0,0,0,0,0.0,0,0,102,56,46,211,42,52,41.320100000000004,0.7946173076923078,0.43565,2.3861,7.1246,27.0458,0.5201115384615385,0.17445,1.9347,6.8224,52,14.2743,0.27450576923076925,0.26639999999999997,0.4174,0.5232,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
8,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,03,40,10,0,41,0,0,0,0,0,0.0,0,0,148,81,67,179,29,16,22.8795,1.42996875,1.2226,3.2269,3.2269,17.404799999999998,1.0877999999999999,0.9026000000000001,2.7337,2.7337,16,5.4747,0.34216875,0.32195,0.4932,0.4932,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,00,19,5,0,20,0,0,0,0,0,0.0,0,0,70,40,30,268,62,136,127.5661,0.9379860294117648,0.55405,2.4384,6.6441,90.3353,0.6642301470588236,0.3032,2.0784,6.2377,136,37.2308,0.2737558823529412,0.2488,0.3829,0.5024,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,01,55,12,0,54,2,0,0,0,0,0.0,0,0,194,111,83,166,41,15,33.7235,2.2482333333333333,0.7498,9.4578,9.4578,29.010900000000003,1.9340600000000001,0.4339,8.9822,8.9822,15,4.7126,0.31417333333333336,0.3202,0.4756,0.4756,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,02,18,0,3,12,7,0,0,0,0,0.0,0,0,45,39,6,297,58,135,383.0729,2.837577037037037,2.2621,7.3226,10.99,341.4685,2.529396296296296,1.9005,6.9121,10.4992,135,41.6044,0.30818074074074076,0.3046,0.4293,1.2851,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
9,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,03,21,3,1,21,1,0,0,0,0,0.0,0,0,92,45,47,260,49,130,119.408,0.9185230769230769,0.5199,3.3048,5.4943,86.9571,0.6689007692307692,0.3197,2.8983,5.1073,130,32.4509,0.24962230769230767,0.212,0.3916,0.5075,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,00,10,2,0,11,0,0,0,0,0,0.0,0,0,26,22,4,272,64,158,143.653,0.9091962025316456,0.44035,3.7612,7.4532,100.5213,0.6362107594936709,0.14865,3.4236,6.9576,158,43.1317,0.2729854430379747,0.2813,0.3803,0.4956,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,01,15,6,0,16,0,0,0,0,0,0.0,0,0,91,32,59,217,53,141,83.5319,0.5924248226950354,0.4821,0.6665,10.3338,44.2839,0.3140702127659575,0.1953,0.2921,9.92,141,39.248,0.278354609929078,0.2696,0.3726,0.437,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,02,9,0,1,9,1,0,0,0,0,0.0,0,0,25,20,5,274,63,161,281.4532,1.7481565217391304,0.444,7.577,9.8143,236.8552,1.4711503105590062,0.1522,7.1989,9.3996,161,44.598,0.2770062111801242,0.2512,0.4059,0.4642,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
10,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,03,54,12,0,54,1,0,0,0,0,0.0,0,0,220,109,111,121,21,18,35.2181,1.9565611111111112,1.01965,5.9346,5.9346,29.13,1.6183333333333332,0.6567500000000001,5.491,5.491,18,6.0881,0.3382277777777778,0.33815,0.4436,0.4436,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,00,1,0,0,2,0,0,0,0,0,0.0,0,0,17,4,13,343,70,191,305.8073,1.601085340314136,0.5155,6.8063,10.3639,253.9774,1.3297246073298428,0.194,6.4023,9.9147,191,51.8299,0.2713607329842932,0.2804,0.4252,0.5043,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,01,22,5,0,22,1,2,1,1,0,0.0,0,0,113,47,66,263,54,125,72.8236,0.5825888,0.4281,1.0971,6.5769,44.6985,0.357588,0.1989,0.7179,6.1295,125,28.1251,0.2250008,0.2217,0.3158,0.4674,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,02,49,7,3,42,8,2,1,1,0,0.0,0,0,149,100,49,233,48,41,62.8408,1.5327024390243902,0.3559,6.2862,11.4168,51.735,1.2618292682926828,0.1112,5.9992,10.95,41,11.1058,0.2708731707317073,0.2451,0.4317,0.4668,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
11,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,03,56,8,0,55,2,0,0,0,0,0.0,0,0,152,113,39,230,49,15,24.4464,1.62976,0.8369,8.4341,8.4341,19.5142,1.3009466666666667,0.5578,7.9666,7.9666,15,4.9322,0.32881333333333335,0.3087,0.4675,0.4675,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
12,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,00,49,11,0,50,0,1,0,0,0,0.0,0,0,174,99,75,165,21,18,37.7015,2.094527777777778,0.9501,9.5615,9.5615,31.650299999999998,1.7583499999999999,0.61975,9.1127,9.1127,18,6.0512,0.33617777777777774,0.3176,0.4627,0.4627,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
12,known_visit,HIPC,bernoulli,drop_0.25,19,361,4,20,targets_20_hipc_h12_bernoulli_025,C:\Users\lottj\Desktop\research\decentralized benchmark\commitment-horizon-study\scenarios\known_visit_g19_t20_n25.csv,01,24,6,0,25,0,0,0,0,0,0.0,0,0,76,50,26,233,50,96,100.0445,1.0421302083333333,0.74005,4.2717,6.2918,74.8192,0.7793666666666667,0.47775,3.8316,5.9488,96,25.2253,0.26276354166666666,0.2562,0.4084,0.5032,completed,target_load_horizon_pilot,known,commitment_horizon,12,h12,hipc,HIPC,bernoulli_025,20,2026082120,b882d6da9ec23e371fca810ab01e04731a66315cbbefab64c331478fae6dffab,results/raw/targets_20/h12/bernoulli/targets_20_hipc_h12_bernoulli_025,targets_20_hipc_h12_bernoulli_025
